x,y
-3.000000000000000000e+00,4.742587317756678106e-02
-2.984962406015037484e+00,4.810986353761671080e-02
-2.969924812030074968e+00,4.880321321570218335e-02
-2.954887218045112895e+00,4.950603562293273696e-02
-2.939849624060150379e+00,5.021844511913838016e-02
-2.924812030075187863e+00,5.094055700783529234e-02
-2.909774436090225791e+00,5.167248753068874600e-02
-2.894736842105263275e+00,5.241435386145846392e-02
-2.879699248120300759e+00,5.316627409941197119e-02
-2.864661654135338242e+00,5.392836726219155802e-02
-2.849624060150375726e+00,5.470075327811978194e-02
-2.834586466165413654e+00,5.548355297792844504e-02
-2.819548872180451138e+00,5.627688808589599578e-02
-2.804511278195488622e+00,5.708088121037768053e-02
-2.789473684210526550e+00,5.789565583371332480e-02
-2.774436090225564033e+00,5.872133630149670158e-02
-2.759398496240601517e+00,5.955804781119068692e-02
-2.744360902255639001e+00,6.040591640007243052e-02
-2.729323308270676485e+00,6.126506893249220043e-02
-2.714285714285714413e+00,6.213563308642968547e-02
-2.699248120300751896e+00,6.301773733933183075e-02
-2.684210526315789380e+00,6.391151095321492837e-02
-2.669172932330827308e+00,6.481708395901526754e-02
-2.654135338345864792e+00,6.573458714017153814e-02
-2.639097744360902276e+00,6.666415201542175151e-02
-2.624060150375939759e+00,6.760591082079890624e-02
-2.609022556390977243e+00,6.855999649080793401e-02
-2.593984962406015171e+00,6.952654263876743845e-02
-2.578947368421052655e+00,7.050568353629961538e-02
-2.563909774436090139e+00,7.149755409195113209e-02
-2.548872180451128067e+00,7.250228982892872875e-02
-2.533834586466165550e+00,7.352002686193281900e-02
-2.518796992481203034e+00,7.455090187307207572e-02
-2.503759398496240518e+00,7.559505208684288990e-02
-2.488721804511278002e+00,7.665261524415725725e-02
-2.473684210526315930e+00,7.772372957540263361e-02
-2.458646616541353414e+00,7.880853377251779979e-02
-2.443609022556390897e+00,7.990716696006856801e-02
-2.428571428571428825e+00,8.101976866530781474e-02
-2.413533834586466309e+00,8.214647878720440777e-02
-2.398496240601503793e+00,8.328743756442505419e-02
-2.383458646616541277e+00,8.444278554225509437e-02
-2.368421052631578760e+00,8.561266353844261545e-02
-2.353383458646616688e+00,8.679721260795209004e-02
-2.338345864661654172e+00,8.799657400661342610e-02
-2.323308270676691656e+00,8.921088915365227301e-02
-2.308270676691729584e+00,9.044029959308938493e-02
-2.293233082706767068e+00,9.168494695399544148e-02
-2.278195488721804551e+00,9.294497290958932123e-02
-2.263157894736842035e+00,9.422051913516832355e-02
-2.248120300751879519e+00,9.551172726485886166e-02
-2.233082706766917447e+00,9.681873884717710765e-02
-2.218045112781954931e+00,9.814169529938997216e-02
-2.203007518796992414e+00,9.948073786066630175e-02
-2.187969924812030342e+00,1.008360075440106474e-01
-2.172932330827067826e+00,1.022076450869713327e-01
-2.157894736842105310e+00,1.035957909011153838e-01
-2.142857142857142794e+00,1.050005850202648250e-01
-2.127819548872180277e+00,1.064221670474884279e-01
-2.112781954887218205e+00,1.078606761008444326e-01
-2.097744360902255689e+00,1.093162507578712972e-01
-2.082706766917293173e+00,1.107890289988228694e-01
-2.067669172932331101e+00,1.122791481486474924e-01
-2.052631578947368585e+00,1.137867448177102836e-01
-2.037593984962406068e+00,1.153119548412588485e-01
-2.022556390977443552e+00,1.168549132176348315e-01
-2.007518796992481036e+00,1.184157540452343005e-01
-1.992481203007518964e+00,1.199946104582207129e-01
-1.977443609022556448e+00,1.215916145609973464e-01
-1.962406015037593932e+00,1.232068973614441204e-01
-1.947368421052631637e+00,1.248405887029295641e-01
-1.932330827067669343e+00,1.264928171951058000e-01
-1.917293233082706827e+00,1.281637101434990877e-01
-1.902255639097744311e+00,1.298533934779076693e-01
-1.887218045112782017e+00,1.315619916796222366e-01
-1.872180451127819723e+00,1.332896277074846481e-01
-1.857142857142857206e+00,1.350364229228023794e-01
-1.842105263157894690e+00,1.368024970131380691e-01
-1.827067669172932396e+00,1.385879679149958632e-01
-1.812030075187970102e+00,1.403929517354266243e-01
-1.796992481203007586e+00,1.422175626725774578e-01
-1.781954887218045069e+00,1.440619129352111727e-01
-1.766917293233082775e+00,1.459261126612256820e-01
-1.751879699248120481e+00,1.478102698352021793e-01
-1.736842105263157965e+00,1.497144902050156490e-01
-1.721804511278195449e+00,1.516388771975412941e-01
-1.706766917293233154e+00,1.535835318334941579e-01
-1.691729323308270860e+00,1.555485526414399633e-01
-1.676691729323308344e+00,1.575340355710177498e-01
-1.661654135338345828e+00,1.595400739054173567e-01
-1.646616541353383534e+00,1.615667581731565772e-01
-1.631578947368421240e+00,1.636141760592049466e-01
-1.616541353383458723e+00,1.656824123155036521e-01
-1.601503759398496207e+00,1.677715486709325243e-01
-1.586466165413533913e+00,1.698816637407785657e-01
-1.571428571428571619e+00,1.720128329357613339e-01
-1.556390977443609103e+00,1.741651283706733555e-01
-1.541353383458646586e+00,1.763386187726961041e-01
-1.526315789473684292e+00,1.785333693894541884e-01
-1.511278195488721998e+00,1.807494418968721983e-01
-1.496240601503759482e+00,1.829868943069017651e-01
-1.481203007518796966e+00,1.852457808751872270e-01
-1.466165413533834672e+00,1.875261520087423972e-01
-1.451127819548872377e+00,1.898280541737110416e-01
-1.436090225563909861e+00,1.921515298032872576e-01
-1.421052631578947345e+00,1.944966172058731901e-01
-1.406015037593985051e+00,1.968633504735544937e-01
-1.390977443609022757e+00,1.992517593909748641e-01
-1.375939849624060241e+00,2.016618693446936839e-01
-1.360902255639097724e+00,2.040937012331127121e-01
-1.345864661654135430e+00,2.065472713770589164e-01
-1.330827067669173136e+00,2.090225914311144018e-01
-1.315789473684210620e+00,2.115196682957821428e-01
-1.300751879699248104e+00,2.140385040305828324e-01
-1.285714285714285809e+00,2.165790957681759388e-01
-1.270676691729323515e+00,2.191414356296012278e-01
-1.255639097744360999e+00,2.217255106407383936e-01
-1.240601503759398483e+00,2.243313026500828311e-01
-1.225563909774436189e+00,2.269587882479385255e-01
-1.210526315789473895e+00,2.296079386871281991e-01
-1.195488721804511378e+00,2.322787198053229418e-01
-1.180451127819548862e+00,2.349710919490944072e-01
-1.165413533834586568e+00,2.376850098997934924e-01
-1.150375939849624274e+00,2.404204228013592237e-01
-1.135338345864661758e+00,2.431772740901634311e-01
-1.120300751879699241e+00,2.459555014269952100e-01
-1.105263157894736947e+00,2.487550366312921146e-01
-1.090225563909774653e+00,2.515758056177224700e-01
-1.075187969924812137e+00,2.544177283352242469e-01
-1.060150375939849621e+00,2.572807187086063041e-01
-1.045112781954887327e+00,2.601646845828159416e-01
-1.030075187969925032e+00,2.630695276699777652e-01
-1.015037593984962516e+00,2.659951434993061414e-01
-1.000000000000000000e+00,2.689414213699951040e-01
-9.849624060150379279e-01,2.719082443071857424e-01
-9.699248120300754117e-01,2.748954890211125490e-01
-9.548872180451128955e-01,2.779030258695261435e-01
-9.398496240601503793e-01,2.809307188234902997e-01
-9.248120300751878631e-01,2.839784254366476413e-01
-9.097744360902257910e-01,2.870459968180481547e-01
-8.947368421052632748e-01,2.901332776086307796e-01
-8.796992481203007586e-01,2.932401059614458960e-01
-8.646616541353386864e-01,2.963663135257062486e-01
-8.496240601503761702e-01,2.995117254347488545e-01
-8.345864661654136540e-01,3.026761602979861077e-01
-8.195488721804511378e-01,3.058594301969264073e-01
-8.045112781954886216e-01,3.090613406853351397e-01
-7.894736842105265495e-01,3.122816907936068476e-01
-7.744360902255640333e-01,3.155202730374156439e-01
-7.593984962406015171e-01,3.187768734307043772e-01
-7.443609022556394450e-01,3.220512715030726114e-01
-7.293233082706769288e-01,3.253432403216166002e-01
-7.142857142857144126e-01,3.286525465172699945e-01
-6.992481203007518964e-01,3.319789503156910238e-01
-6.842105263157893802e-01,3.353222055727360651e-01
-6.691729323308273081e-01,3.386820598145542927e-01
-6.541353383458647919e-01,3.420582542823338845e-01
-6.390977443609022757e-01,3.454505239817236006e-01
-6.240601503759402036e-01,3.488585977369498825e-01
-6.090225563909776874e-01,3.522821982496446291e-01
-5.939849624060151712e-01,3.557210421623878682e-01
-5.789473684210526550e-01,3.591748401269727609e-01
-5.639097744360901387e-01,3.626432968773860011e-01
-5.488721804511280666e-01,3.661261113074961160e-01
-5.338345864661655504e-01,3.696229765534348455e-01
-5.187969924812030342e-01,3.731335800806473424e-01
-5.037593984962409621e-01,3.766576037755884343e-01
-4.887218045112784459e-01,3.801947240420273100e-01
-4.736842105263159297e-01,3.837446119019227719e-01
-4.586466165413534135e-01,3.873069331008227034e-01
-4.436090225563908973e-01,3.908813482177354581e-01
-4.285714285714288252e-01,3.944675127794142755e-01
-4.135338345864663090e-01,3.980650773789908836e-01
-3.984962406015037928e-01,4.016736877988859034e-01
-3.834586466165417207e-01,4.052929851379203918e-01
-3.684210526315792045e-01,4.089226059425452031e-01
-3.533834586466166883e-01,4.125621823420964063e-01
-3.383458646616541721e-01,4.162113421879859443e-01
-3.233082706766916559e-01,4.198697091967225070e-01
-3.082706766917295838e-01,4.235369030966571469e-01
-2.932330827067670675e-01,4.272125397783425038e-01
-2.781954887218045513e-01,4.308962314483846812e-01
-2.631578947368424792e-01,4.345875867866668685e-01
-2.481203007518799630e-01,4.382862111068151489e-01
-2.330827067669174468e-01,4.419917065197722095e-01
-2.180451127819549306e-01,4.457036721003420077e-01
-2.030075187969924144e-01,4.494217040565600119e-01
-1.879699248120303423e-01,4.531453959017430755e-01
-1.729323308270678261e-01,4.568743386290670672e-01
-1.578947368421053099e-01,4.606081208885133282e-01
-1.428571428571432378e-01,4.643463291660283598e-01
-1.278195488721807216e-01,4.680885479647310943e-01
-1.127819548872182054e-01,4.718343599879999961e-01
-9.774436090225568918e-02,4.755833463242724046e-01
-8.270676691729317298e-02,4.793350866333829230e-01
-6.766917293233110087e-02,4.830891593342648838e-01
-5.263157894736858466e-02,4.868451417938393644e-01
-3.759398496240606846e-02,4.906026105169095097e-01
-2.255639097744399635e-02,4.943611413368835250e-01
-7.518796992481480146e-03,4.981203096071409875e-01
7.518796992481036057e-03,5.018796903928588460e-01
2.255639097744355226e-02,5.056388586631163085e-01
3.759398496240606846e-02,5.093973894830904348e-01
5.263157894736814058e-02,5.131548582061605801e-01
6.766917293233065678e-02,5.169108406657350052e-01
8.270676691729317298e-02,5.206649133666171325e-01
9.774436090225524509e-02,5.244166536757276509e-01
1.127819548872177613e-01,5.281656400119999484e-01
1.278195488721802775e-01,5.319114520352687947e-01
1.428571428571427937e-01,5.356536708339716402e-01
1.578947368421053099e-01,5.393918791114867828e-01
1.729323308270673820e-01,5.431256613709327663e-01
1.879699248120298982e-01,5.468546040982568135e-01
2.030075187969924144e-01,5.505782959434399881e-01
2.180451127819544865e-01,5.542963278996578813e-01
2.330827067669170027e-01,5.580082934802277350e-01
2.481203007518795189e-01,5.617137888931847955e-01
2.631578947368420351e-01,5.654124132133330205e-01
2.781954887218045513e-01,5.691037685516152633e-01
2.932330827067666235e-01,5.727874602216573852e-01
3.082706766917291397e-01,5.764630969033428531e-01
3.233082706766916559e-01,5.801302908032774930e-01
3.383458646616537280e-01,5.837886578120138337e-01
3.533834586466162442e-01,5.874378176579034827e-01
3.684210526315787604e-01,5.910773940574546303e-01
3.834586466165412766e-01,5.947070148620794416e-01
3.984962406015037928e-01,5.983263122011140966e-01
4.135338345864658649e-01,6.019349226210090054e-01
4.285714285714283811e-01,6.055324872205856135e-01
4.436090225563908973e-01,6.091186517822645419e-01
4.586466165413529694e-01,6.126930668991772411e-01
4.736842105263154856e-01,6.162553880980771170e-01
4.887218045112780018e-01,6.198052759579725235e-01
5.037593984962405180e-01,6.233423962244115657e-01
5.187969924812030342e-01,6.268664199193526576e-01
5.338345864661651063e-01,6.303770234465650990e-01
5.488721804511276225e-01,6.338738886925038285e-01
5.639097744360901387e-01,6.373567031226140545e-01
5.789473684210522109e-01,6.408251598730271281e-01
5.939849624060147271e-01,6.442789578376119097e-01
6.090225563909772433e-01,6.477178017503552043e-01
6.240601503759397595e-01,6.511414022630499510e-01
6.390977443609022757e-01,6.545494760182763994e-01
6.541353383458643478e-01,6.579417457176660600e-01
6.691729323308268640e-01,6.613179401854455408e-01
6.842105263157893802e-01,6.646777944272639349e-01
6.992481203007514523e-01,6.680210496843088652e-01
7.142857142857139685e-01,6.713474534827299500e-01
7.293233082706764847e-01,6.746567596783833443e-01
7.443609022556390009e-01,6.779487284969273331e-01
7.593984962406015171e-01,6.812231265692956228e-01
7.744360902255635892e-01,6.844797269625841896e-01
7.894736842105261054e-01,6.877183092063929859e-01
8.045112781954886216e-01,6.909386593146648048e-01
8.195488721804506937e-01,6.941405698030734817e-01
8.345864661654132099e-01,6.973238397020138368e-01
8.496240601503757262e-01,7.004882745652510900e-01
8.646616541353382424e-01,7.036336864742935848e-01
8.796992481203007586e-01,7.067598940385541040e-01
8.947368421052628307e-01,7.098667223913690538e-01
9.097744360902253469e-01,7.129540031819516788e-01
9.248120300751878631e-01,7.160215745633523587e-01
9.398496240601499352e-01,7.190692811765097003e-01
9.548872180451124514e-01,7.220969741304736900e-01
9.699248120300749676e-01,7.251045109788873955e-01
9.849624060150374838e-01,7.280917556928142576e-01
1.000000000000000000e+00,7.310585786300048960e-01
1.015037593984962072e+00,7.340048565006938031e-01
1.030075187969924144e+00,7.369304723300220683e-01
1.045112781954887105e+00,7.398353154171840584e-01
1.060150375939849177e+00,7.427192812913936404e-01
1.075187969924812137e+00,7.455822716647757531e-01
1.090225563909774209e+00,7.484241943822774745e-01
1.105263157894736281e+00,7.512449633687077188e-01
1.120300751879699241e+00,7.540444985730048177e-01
1.135338345864661314e+00,7.568227259098364579e-01
1.150375939849624274e+00,7.595795771986408873e-01
1.165413533834586346e+00,7.623149901002064244e-01
1.180451127819548418e+00,7.650289080509055095e-01
1.195488721804511378e+00,7.677212801946770027e-01
1.210526315789473450e+00,7.703920613128716344e-01
1.225563909774435523e+00,7.730412117520613080e-01
1.240601503759398483e+00,7.756686973499171689e-01
1.255639097744360555e+00,7.782744893592614677e-01
1.270676691729322627e+00,7.808585643703985779e-01
1.285714285714285587e+00,7.834209042318239780e-01
1.300751879699247660e+00,7.859614959694171121e-01
1.315789473684210620e+00,7.884803317042179405e-01
1.330827067669172692e+00,7.909774085688856538e-01
1.345864661654134764e+00,7.934527286229410281e-01
1.360902255639097724e+00,7.959062987668873435e-01
1.375939849624059796e+00,7.983381306553062329e-01
1.390977443609022757e+00,8.007482406090251636e-01
1.406015037593984829e+00,8.031366495264453675e-01
1.421052631578946901e+00,8.055033827941268099e-01
1.436090225563909861e+00,8.078484701967126869e-01
1.451127819548871933e+00,8.101719458262889306e-01
1.466165413533834005e+00,8.124738479912575473e-01
1.481203007518796966e+00,8.147542191248127175e-01
1.496240601503759038e+00,8.170131056930981517e-01
1.511278195488721110e+00,8.192505581031277462e-01
1.526315789473684070e+00,8.214666306105458116e-01
1.541353383458646142e+00,8.236613812273038127e-01
1.556390977443609103e+00,8.258348716293266722e-01
1.571428571428571175e+00,8.279871670642385828e-01
1.586466165413533247e+00,8.301183362592213788e-01
1.601503759398496207e+00,8.322284513290674202e-01
1.616541353383458279e+00,8.343175876844963756e-01
1.631578947368421240e+00,8.363858239407949702e-01
1.646616541353383312e+00,8.384332418268434228e-01
1.661654135338345384e+00,8.404599260945826433e-01
1.676691729323308344e+00,8.424659644289823612e-01
1.691729323308270416e+00,8.444514473585599257e-01
1.706766917293232488e+00,8.464164681665057310e-01
1.721804511278195449e+00,8.483611228024586781e-01
1.736842105263157521e+00,8.502855097949842955e-01
1.751879699248119593e+00,8.521897301647977097e-01
1.766917293233082553e+00,8.540738873387743180e-01
1.781954887218044625e+00,8.559380870647886885e-01
1.796992481203007586e+00,8.577824373274225422e-01
1.812030075187969658e+00,8.596070482645733479e-01
1.827067669172931730e+00,8.614120320850039425e-01
1.842105263157894690e+00,8.631975029868619309e-01
1.857142857142856762e+00,8.649635770771975096e-01
1.872180451127819723e+00,8.667103722925152409e-01
1.887218045112781795e+00,8.684380083203776524e-01
1.902255639097743867e+00,8.701466065220923030e-01
1.917293233082706827e+00,8.718362898565009678e-01
1.932330827067668899e+00,8.735071828048941445e-01
1.947368421052630971e+00,8.751594112970704220e-01
1.962406015037593932e+00,8.767931026385559212e-01
1.977443609022556004e+00,8.784083854390026813e-01
1.992481203007518076e+00,8.800053895417792038e-01
2.007518796992481036e+00,8.815842459547656995e-01
2.022556390977443108e+00,8.831450867823650297e-01
2.037593984962406068e+00,8.846880451587412209e-01
2.052631578947368141e+00,8.862132551822896609e-01
2.067669172932330213e+00,8.877208518513525215e-01
2.082706766917293173e+00,8.892109710011771861e-01
2.097744360902255245e+00,8.906837492421286750e-01
2.112781954887218205e+00,8.921393238991556229e-01
2.127819548872180277e+00,8.935778329525114749e-01
2.142857142857142350e+00,8.949994149797352305e-01
2.157894736842105310e+00,8.964042090988846301e-01
2.172932330827067382e+00,8.977923549130285563e-01
2.187969924812029454e+00,8.991639924559892139e-01
2.203007518796992414e+00,9.005192621393336427e-01
2.218045112781954487e+00,9.018583047006099029e-01
2.233082706766916559e+00,9.031812611528228230e-01
2.248120300751879519e+00,9.044882727351412077e-01
2.263157894736841591e+00,9.057794808648317320e-01
2.278195488721804551e+00,9.070550270904106371e-01
2.293233082706766623e+00,9.083150530460045724e-01
2.308270676691728696e+00,9.095597004069105873e-01
2.323308270676691656e+00,9.107891108463476160e-01
2.338345864661653728e+00,9.120034259933865739e-01
2.353383458646616688e+00,9.132027873920478545e-01
2.368421052631578760e+00,9.143873364615573429e-01
2.383458646616540832e+00,9.155572144577449611e-01
2.398496240601503793e+00,9.167125624355749736e-01
2.413533834586465865e+00,9.178535212127956200e-01
2.428571428571427937e+00,9.189802313346920881e-01
2.443609022556390897e+00,9.200928330399313904e-01
2.458646616541352969e+00,9.211914662274821586e-01
2.473684210526315042e+00,9.222762704245973664e-01
2.488721804511278002e+00,9.233473847558427705e-01
2.503759398496240074e+00,9.244049479131570823e-01
2.518796992481203034e+00,9.254490981269278826e-01
2.533834586466165106e+00,9.264799731380671810e-01
2.548872180451127178e+00,9.274977101710712990e-01
2.563909774436090139e+00,9.285024459080488679e-01
2.578947368421052211e+00,9.294943164637003985e-01
2.593984962406015171e+00,9.304734573612324366e-01
2.609022556390977243e+00,9.314400035091920937e-01
2.624060150375939315e+00,9.323940891792009689e-01
2.639097744360902276e+00,9.333358479845782485e-01
2.654135338345864348e+00,9.342654128598283370e-01
2.669172932330826420e+00,9.351829160409845798e-01
2.684210526315789380e+00,9.360884890467849884e-01
2.699248120300751452e+00,9.369822626606681970e-01
2.714285714285713524e+00,9.378643669135703353e-01
2.729323308270676485e+00,9.387349310675078273e-01
2.744360902255638557e+00,9.395940835999275764e-01
2.759398496240601517e+00,9.404419521888092159e-01
2.774436090225563589e+00,9.412786636985032152e-01
2.789473684210525661e+00,9.421043441662867446e-01
2.804511278195488622e+00,9.429191187896223125e-01
2.819548872180450694e+00,9.437231119141040736e-01
2.834586466165413654e+00,9.445164470220716035e-01
2.849624060150375726e+00,9.452992467218802597e-01
2.864661654135337798e+00,9.460716327378084767e-01
2.879699248120300759e+00,9.468337259005880080e-01
2.894736842105262831e+00,9.475856461385415708e-01
2.909774436090224903e+00,9.483275124693112401e-01
2.924812030075187863e+00,9.490594429921646036e-01
2.939849624060149935e+00,9.497815548808616892e-01
2.954887218045112007e+00,9.504939643770671243e-01
2.969924812030074968e+00,9.511967867842977542e-01
2.984962406015037040e+00,9.518901364623832961e-01
3.000000000000000000e+00,9.525741268224333647e-01
